,Unnamed: 0.1,Unnamed: 0,filepaths,pipelines,groups,contrast
163,973,1309,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-149_right-hand_spm-5-0-1_con.nii,spm-5-0-1,149,right-hand
164,984,1344,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-150_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,150,right-hand
165,985,1345,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-150_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,150,right-hand
166,996,1356,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-150_right-hand_spm-5-0-0_con.nii,spm-5-0-0,150,right-hand
167,997,1357,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-150_right-hand_spm-5-0-1_con.nii,spm-5-0-1,150,right-hand
168,1008,1368,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-151_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,151,right-hand
169,1009,1369,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-151_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,151,right-hand
170,1020,1380,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-151_right-hand_spm-5-0-0_con.nii,spm-5-0-0,151,right-hand
171,1021,1381,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-151_right-hand_spm-5-0-1_con.nii,spm-5-0-1,151,right-hand
172,1032,1416,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-153_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,153,right-hand
173,1033,1417,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-153_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,153,right-hand
174,1044,1428,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-153_right-hand_spm-5-0-0_con.nii,spm-5-0-0,153,right-hand
175,1045,1429,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-153_right-hand_spm-5-0-1_con.nii,spm-5-0-1,153,right-hand
176,1056,1440,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-154_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,154,right-hand
177,1057,1441,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-154_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,154,right-hand
178,1068,1452,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-154_right-hand_spm-5-0-0_con.nii,spm-5-0-0,154,right-hand
179,1069,1453,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-154_right-hand_spm-5-0-1_con.nii,spm-5-0-1,154,right-hand
180,1080,1464,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-155_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,155,right-hand
181,1081,1465,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-155_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,155,right-hand
182,1092,1476,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-155_right-hand_spm-5-0-0_con.nii,spm-5-0-0,155,right-hand
183,1093,1477,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-155_right-hand_spm-5-0-1_con.nii,spm-5-0-1,155,right-hand
184,1104,1488,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-156_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,156,right-hand
185,1105,1489,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-156_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,156,right-hand
186,1116,1500,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-156_right-hand_spm-5-0-0_con.nii,spm-5-0-0,156,right-hand
187,1117,1501,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-156_right-hand_spm-5-0-1_con.nii,spm-5-0-1,156,right-hand
188,1128,1512,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-157_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,157,right-hand
189,1129,1513,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-157_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,157,right-hand
190,1140,1524,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-157_right-hand_spm-5-0-0_con.nii,spm-5-0-0,157,right-hand
191,1141,1525,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-157_right-hand_spm-5-0-1_con.nii,spm-5-0-1,157,right-hand
192,1152,1560,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-159_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,159,right-hand
193,1153,1561,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-159_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,159,right-hand
194,1164,1572,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-159_right-hand_spm-5-0-0_con.nii,spm-5-0-0,159,right-hand
195,1165,1573,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-159_right-hand_spm-5-0-1_con.nii,spm-5-0-1,159,right-hand
196,1176,1584,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-15_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,15,right-hand
197,1177,1585,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-15_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,15,right-hand
198,1188,1596,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-15_right-hand_spm-5-0-0_con.nii,spm-5-0-0,15,right-hand
199,1189,1597,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-15_right-hand_spm-5-0-1_con.nii,spm-5-0-1,15,right-hand
200,1200,1608,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-160_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,160,right-hand
201,1201,1609,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-160_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,160,right-hand
202,1212,1620,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-160_right-hand_spm-5-0-0_con.nii,spm-5-0-0,160,right-hand
203,1213,1621,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-160_right-hand_spm-5-0-1_con.nii,spm-5-0-1,160,right-hand
204,1224,1656,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-162_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,162,right-hand
205,1225,1657,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-162_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,162,right-hand
206,1236,1668,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-162_right-hand_spm-5-0-0_con.nii,spm-5-0-0,162,right-hand
207,1237,1669,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-162_right-hand_spm-5-0-1_con.nii,spm-5-0-1,162,right-hand
208,1248,1680,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-163_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,163,right-hand
209,1249,1681,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-163_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,163,right-hand
210,1260,1692,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-163_right-hand_spm-5-0-0_con.nii,spm-5-0-0,163,right-hand
211,1261,1693,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-163_right-hand_spm-5-0-1_con.nii,spm-5-0-1,163,right-hand
212,1272,1728,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-165_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,165,right-hand
213,1273,1729,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-165_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,165,right-hand
214,1284,1740,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-165_right-hand_spm-5-0-0_con.nii,spm-5-0-0,165,right-hand
215,1285,1741,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-165_right-hand_spm-5-0-1_con.nii,spm-5-0-1,165,right-hand
216,1296,1752,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-166_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,166,right-hand
217,1297,1753,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-166_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,166,right-hand
218,1308,1764,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-166_right-hand_spm-5-0-0_con.nii,spm-5-0-0,166,right-hand
219,1309,1765,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-166_right-hand_spm-5-0-1_con.nii,spm-5-0-1,166,right-hand
220,1320,1776,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-167_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,167,right-hand
221,1321,1777,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-167_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,167,right-hand
222,1332,1788,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-167_right-hand_spm-5-0-0_con.nii,spm-5-0-0,167,right-hand
223,1333,1789,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-167_right-hand_spm-5-0-1_con.nii,spm-5-0-1,167,right-hand
224,1344,1800,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-168_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,168,right-hand
225,1345,1801,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-168_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,168,right-hand
226,1356,1812,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-168_right-hand_spm-5-0-0_con.nii,spm-5-0-0,168,right-hand
227,1357,1813,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-168_right-hand_spm-5-0-1_con.nii,spm-5-0-1,168,right-hand
228,1368,1824,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-169_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,169,right-hand
229,1369,1825,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-169_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,169,right-hand
230,1380,1836,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-169_right-hand_spm-5-0-0_con.nii,spm-5-0-0,169,right-hand
231,1381,1837,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-169_right-hand_spm-5-0-1_con.nii,spm-5-0-1,169,right-hand
232,1392,1848,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-16_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,16,right-hand
233,1393,1849,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-16_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,16,right-hand
234,1404,1860,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-16_right-hand_spm-5-0-0_con.nii,spm-5-0-0,16,right-hand
235,1405,1861,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-16_right-hand_spm-5-0-1_con.nii,spm-5-0-1,16,right-hand
236,1416,1872,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-170_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,170,right-hand
237,1417,1873,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-170_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,170,right-hand
238,1428,1884,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-170_right-hand_spm-5-0-0_con.nii,spm-5-0-0,170,right-hand
239,1429,1885,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-170_right-hand_spm-5-0-1_con.nii,spm-5-0-1,170,right-hand
240,1440,1896,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-171_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,171,right-hand
241,1441,1897,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-171_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,171,right-hand
242,1452,1908,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-171_right-hand_spm-5-0-0_con.nii,spm-5-0-0,171,right-hand
243,1453,1909,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-171_right-hand_spm-5-0-1_con.nii,spm-5-0-1,171,right-hand
244,1464,1920,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-172_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,172,right-hand
245,1465,1921,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-172_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,172,right-hand
246,1476,1932,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-172_right-hand_spm-5-0-0_con.nii,spm-5-0-0,172,right-hand
247,1477,1933,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-172_right-hand_spm-5-0-1_con.nii,spm-5-0-1,172,right-hand
248,1488,1944,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-173_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,173,right-hand
249,1489,1945,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-173_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,173,right-hand
250,1500,1956,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-173_right-hand_spm-5-0-0_con.nii,spm-5-0-0,173,right-hand
251,1501,1957,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-173_right-hand_spm-5-0-1_con.nii,spm-5-0-1,173,right-hand
252,1512,2064,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-178_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,178,right-hand
253,1513,2065,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-178_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,178,right-hand
254,1524,2076,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-178_right-hand_spm-5-0-0_con.nii,spm-5-0-0,178,right-hand
255,1525,2077,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-178_right-hand_spm-5-0-1_con.nii,spm-5-0-1,178,right-hand
256,1536,2088,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-179_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,179,right-hand
257,1537,2089,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-179_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,179,right-hand
258,1548,2100,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-179_right-hand_spm-5-0-0_con.nii,spm-5-0-0,179,right-hand
259,1549,2101,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-179_right-hand_spm-5-0-1_con.nii,spm-5-0-1,179,right-hand
260,1560,2112,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-17_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,17,right-hand
261,1561,2113,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-17_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,17,right-hand
262,1572,2124,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-17_right-hand_spm-5-0-0_con.nii,spm-5-0-0,17,right-hand
263,1573,2125,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-17_right-hand_spm-5-0-1_con.nii,spm-5-0-1,17,right-hand
264,1584,2136,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-180_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,180,right-hand
265,1585,2137,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-180_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,180,right-hand
266,1596,2148,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-180_right-hand_spm-5-0-0_con.nii,spm-5-0-0,180,right-hand
267,1597,2149,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-180_right-hand_spm-5-0-1_con.nii,spm-5-0-1,180,right-hand
268,1608,2160,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,181,right-hand
269,1609,2161,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,181,right-hand
270,1620,2172,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_spm-5-0-0_con.nii,spm-5-0-0,181,right-hand
271,1621,2173,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_spm-5-0-1_con.nii,spm-5-0-1,181,right-hand
272,1632,2184,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,182,right-hand
273,1633,2185,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,182,right-hand
274,1644,2196,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_spm-5-0-0_con.nii,spm-5-0-0,182,right-hand
275,1645,2197,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_spm-5-0-1_con.nii,spm-5-0-1,182,right-hand
276,1656,2208,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,183,right-hand
277,1657,2209,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,183,right-hand
278,1668,2220,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_spm-5-0-0_con.nii,spm-5-0-0,183,right-hand
279,1669,2221,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_spm-5-0-1_con.nii,spm-5-0-1,183,right-hand
280,1680,2232,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,184,right-hand
281,1681,2233,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,184,right-hand
282,1692,2244,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_spm-5-0-0_con.nii,spm-5-0-0,184,right-hand
283,1693,2245,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_spm-5-0-1_con.nii,spm-5-0-1,184,right-hand
284,1704,2256,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,185,right-hand
285,1705,2257,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,185,right-hand
286,1716,2268,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_spm-5-0-0_con.nii,spm-5-0-0,185,right-hand
287,1717,2269,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_spm-5-0-1_con.nii,spm-5-0-1,185,right-hand
288,1728,2280,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,186,right-hand
289,1729,2281,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,186,right-hand
290,1740,2292,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_spm-5-0-0_con.nii,spm-5-0-0,186,right-hand
291,1741,2293,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_spm-5-0-1_con.nii,spm-5-0-1,186,right-hand
292,1752,2304,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-187_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,187,right-hand
293,1753,2305,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-187_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,187,right-hand
294,1764,2316,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-187_right-hand_spm-5-0-0_con.nii,spm-5-0-0,187,right-hand
295,1765,2317,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-187_right-hand_spm-5-0-1_con.nii,spm-5-0-1,187,right-hand
296,1776,2328,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-188_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,188,right-hand
297,1777,2329,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-188_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,188,right-hand
298,1788,2340,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-188_right-hand_spm-5-0-0_con.nii,spm-5-0-0,188,right-hand
299,1789,2341,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-188_right-hand_spm-5-0-1_con.nii,spm-5-0-1,188,right-hand
300,1800,2376,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-18_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,18,right-hand
301,1801,2377,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-18_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,18,right-hand
302,1812,2388,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-18_right-hand_spm-5-0-0_con.nii,spm-5-0-0,18,right-hand
303,1813,2389,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-18_right-hand_spm-5-0-1_con.nii,spm-5-0-1,18,right-hand
304,1824,2400,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-190_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,190,right-hand
305,1825,2401,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-190_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,190,right-hand
306,1836,2412,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-190_right-hand_spm-5-0-0_con.nii,spm-5-0-0,190,right-hand
307,1837,2413,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-190_right-hand_spm-5-0-1_con.nii,spm-5-0-1,190,right-hand
308,1848,2424,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-191_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,191,right-hand
309,1849,2425,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-191_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,191,right-hand
310,1860,2436,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-191_right-hand_spm-5-0-0_con.nii,spm-5-0-0,191,right-hand
311,1861,2437,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-191_right-hand_spm-5-0-1_con.nii,spm-5-0-1,191,right-hand
